epoch,lr-AdamW,step,test_acc,test_auroc,test_bal_acc,test_balanced_acc,test_loss,test_loss_causal,test_loss_diff,test_loss_kl,test_loss_recon,test_loss_task,test_macro_f1,train_acc,train_bal_acc,train_loss,train_loss_causal,train_loss_diff,train_loss_kl,train_loss_recon,train_loss_task,val/hallucination_acc,val/latent_drift_t0,val_acc,val_bal_acc,val_loss,val_loss_causal,val_loss_diff,val_loss_kl,val_loss_recon,val_loss_task,warmup/gamma_diff,warmup/gamma_kl,warmup/gamma_recon
23,,739,,,,,,,,,,,,0.625,,2.050729990005493,0.0,0.7612097263336182,0.08820461481809616,0.0,1.9976263046264648,,,,,,,,,,,0.699999988079071,0.30000001192092896,1.0
23,,743,,,,,,,,,,,,,,,,,,,,,0.01986692100763321,0.5704057216644287,0.29019787907600403,2.7407500743865967,0.0,0.6804117560386658,0.125839501619339,0.0,2.6791837215423584,,,
23,,743,,,,,,,,,,,,,0.4387592077255249,,,,,,,,,,,,,,,,,,,
,0.00047102952923258466,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,749,,,,,,,,,,,,0.703125,,1.8605958223342896,0.0,0.7524439096450806,0.10607999563217163,0.0,1.789947271347046,,,,,,,,,,,0.75,0.4000000059604645,1.0
,0.00047102952923258466,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,759,,,,,,,,,,,,0.75,,2.156224250793457,0.0,0.7650814652442932,0.10232939571142197,0.0,2.086601972579956,,,,,,,,,,,0.75,0.4000000059604645,1.0
,0.00047102952923258466,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,769,,,,,,,,,,,,0.625,,2.225935220718384,0.0,0.7762777805328369,0.09503356367349625,0.0,2.158811330795288,,,,,,,,,,,0.75,0.4000000059604645,1.0
24,,774,,,,,,,,,,,,,,,,,,,,,0.02457609586417675,0.5107398629188538,0.31815099716186523,3.0162763595581055,0.0,0.6855852007865906,0.16674655675888062,0.0,2.92386794090271,,,
24,,774,,,,,,,,,,,,,0.4627818465232849,,,,,,,,,,,,,,,,,,,
,0.0004668412874366488,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,779,,,,,,,,,,,,0.6875,,2.507361888885498,0.0,0.7525280117988586,0.09249655157327652,0.0,2.4310126304626465,,,,,,,,,,,0.800000011920929,0.5,1.0
,0.0004668412874366488,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,789,,,,,,,,,,,,0.703125,,2.2754602432250977,0.0,0.7658738493919373,0.07059500366449356,0.0,2.2095279693603516,,,,,,,,,,,0.800000011920929,0.5,1.0
,0.0004668412874366488,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,799,,,,,,,,,,,,0.609375,,2.9927866458892822,0.0,0.7607449293136597,0.07195091247558594,0.0,2.9263813495635986,,,,,,,,,,,0.800000011920929,0.5,1.0
25,,805,,,,,,,,,,,,,,,,,,,,,0.020939473062753677,0.49164676666259766,0.30836257338523865,3.040961742401123,0.0,0.6812228560447693,0.13454043865203857,0.0,2.9464426040649414,,,
25,,805,,,,,,,,,,,,,0.4627753496170044,,,,,,,,,,,,,,,,,,,
,0.0004623919037987156,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,809,,,,,,,,,,,,0.625,,2.5010933876037598,0.0,0.7548608779907227,0.10429602861404419,0.0,2.4064340591430664,,,,,,,,,,,0.8500000238418579,0.6000000238418579,1.0
,0.0004623919037987156,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,819,,,,,,,,,,,,0.765625,,1.9552891254425049,0.0,0.7631018757820129,0.06654633581638336,0.0,1.8829294443130493,,,,,,,,,,,0.8500000238418579,0.6000000238418579,1.0
,0.0004623919037987156,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,829,,,,,,,,,,,,0.75,,1.8535891771316528,0.0,0.7400019764900208,0.09550794214010239,0.0,1.7648344039916992,,,,,,,,,,,0.8500000238418579,0.6000000238418579,1.0
26,,836,,,,,,,,,,,,,,,,,,,,,0.020761732012033463,0.5274463295936584,0.2813170850276947,2.939911365509033,0.0,0.6873674988746643,0.13743214309215546,0.0,2.8282389640808105,,,
26,,836,,,,,,,,,,,,,0.47808903455734253,,,,,,,,,,,,,,,,,,,
,0.000457686799207373,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,839,,,,,,,,,,,,0.78125,,2.1955947875976562,0.0,0.7484605312347412,0.08714725077152252,0.0,2.1009111404418945,,,,,,,,,,,0.8999999761581421,0.699999988079071,1.0
,0.000457686799207373,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,849,,,,,,,,,,,,0.734375,,2.5133464336395264,0.0,0.7803213596343994,0.06148940324783325,0.0,2.4351892471313477,,,,,,,,,,,0.8999999761581421,0.699999988079071,1.0
,0.000457686799207373,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,859,,,,,,,,,,,,0.65625,,2.025892734527588,0.0,0.7469488382339478,0.05885028839111328,0.0,1.951084852218628,,,,,,,,,,,0.8999999761581421,0.699999988079071,1.0
27,,867,,,,,,,,,,,,,,,,,,,,,0.023775670677423477,0.5202863812446594,0.304043710231781,3.0524885654449463,0.0,0.6811718344688416,0.1416221708059311,0.0,2.9227004051208496,,,
27,,867,,,,,,,,,,,,,0.5559953451156616,,,,,,,,,,,,,,,,,,,
,0.00045273170610779967,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,869,,,,,,,,,,,,0.6875,,2.4292593002319336,0.0,0.7586438059806824,0.08420715481042862,0.0,2.3258581161499023,,,,,,,,,,,0.949999988079071,0.800000011920929,1.0
,0.00045273170610779967,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,879,,,,,,,,,,,,0.75,,2.2087950706481934,0.0,0.7733992338180542,0.04979239031672478,0.0,2.1322245597839355,,,,,,,,,,,0.949999988079071,0.800000011920929,1.0
,0.00045273170610779967,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,889,,,,,,,,,,,,0.703125,,2.244755268096924,0.0,0.7751110196113586,0.11167051643133163,0.0,2.118601083755493,,,,,,,,,,,0.949999988079071,0.800000011920929,1.0
28,,898,,,,,,,,,,,,,,,,,,,,,0.014991412870585918,0.5823389291763306,0.2897261083126068,2.938389778137207,0.0,0.6944748759269714,0.08882398903369904,0.0,2.8343427181243896,,,
28,,898,,,,,,,,,,,,,0.5460759997367859,,,,,,,,,,,,,,,,,,,
,0.0004475326615176639,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,899,,,,,,,,,,,,0.703125,,2.392246723175049,0.0,0.7875349521636963,0.056976575404405594,0.0,2.301591157913208,,,,,,,,,,,1.0,0.8999999761581421,1.0
,0.0004475326615176639,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,909,,,,,,,,,,,,0.703125,,2.4396190643310547,0.0,0.7374627590179443,0.08507820218801498,0.0,2.3261756896972656,,,,,,,,,,,1.0,0.8999999761581421,1.0
,0.0004475326615176639,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,919,,,,,,,,,,,,0.84375,,1.8384625911712646,0.0,0.754602313041687,0.08036720007658005,0.0,1.728402018547058,,,,,,,,,,,1.0,0.8999999761581421,1.0
,0.0004475326615176639,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,929,,,,,,,,,,,,0.7222222089767456,,1.8828372955322266,0.0,0.7363432049751282,0.057085614651441574,0.0,1.7946430444717407,,,,,,,,,,,1.0,0.8999999761581421,1.0
29,,929,,,,,,,,,,,,,,,,,,,,,0.015737086534500122,0.5035799741744995,0.26019734144210815,3.166898727416992,0.0,0.678448498249054,0.0952593982219696,0.0,3.0472426414489746,,,
29,,929,,,,,,,,,,,,,0.5815948247909546,,,,,,,,,,,,,,,,,,,
,0.0004420959996719472,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,939,,,,,,,,,,,,0.78125,,1.8449420928955078,0.0,0.7371519804000854,0.07624801993370056,0.0,1.7318364381790161,,,,,,,,,,,1.0,1.0,1.0
,0.0004420959996719472,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,949,,,,,,,,,,,,0.71875,,2.3219997882843018,0.0,0.7912882566452026,0.04720165953040123,0.0,2.235233783721924,,,,,,,,,,,1.0,1.0,1.0
,0.0004420959996719472,959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,959,,,,,,,,,,,,0.65625,,2.236454486846924,0.0,0.7509106397628784,0.0831233337521553,0.0,2.115785598754883,,,,,,,,,,,1.0,1.0,1.0
30,,960,,,,,,,,,,,,,,,,,,,,0.5,0.01586827076971531,0.5011933445930481,0.30120670795440674,3.1049611568450928,0.0,0.6774870157241821,0.0991092398762703,0.0,2.971977472305298,,,
30,,960,,,,,,,,,,,,,0.5449394583702087,,,,,,,,,,,,,,,,,,,
,0.0004364283443056552,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,969,,,,,,,,,,,,0.765625,,1.9485609531402588,0.0,0.8053014278411865,0.05823509022593498,0.0,1.8500608205795288,,,,,,,,,,,1.0,1.0,1.0
,0.0004364283443056552,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,979,,,,,,,,,,,,0.734375,,2.0888803005218506,0.0,0.7552363276481628,0.043392036110162735,0.0,2.0077264308929443,,,,,,,,,,,1.0,1.0,1.0
,0.0004364283443056552,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,989,,,,,,,,,,,,0.640625,,2.1060168743133545,0.0,0.7504123449325562,0.054605331271886826,0.0,2.0138909816741943,,,,,,,,,,,1.0,1.0,1.0
31,,991,,,,,,,,,,,,,,,,,,,,,0.016219764947891235,0.5226730108261108,0.27508944272994995,3.1335361003875732,0.0,0.6861461400985718,0.09714289754629135,0.0,3.0020859241485596,,,
31,,991,,,,,,,,,,,,,0.5734924674034119,,,,,,,,,,,,,,,,,,,
,0.00043053660058381627,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,999,,,,,,,,,,,,0.703125,,2.363636016845703,0.0,0.7684687376022339,0.052589334547519684,0.0,2.272623062133789,,,,,,,,,,,1.0,1.0,1.0
,0.00043053660058381627,1009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,1009,,,,,,,,,,,,0.75,,1.9160945415496826,0.0,0.7589003443717957,0.0630609393119812,0.0,1.8150885105133057,,,,,,,,,,,1.0,1.0,1.0
,0.00043053660058381627,1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,1019,,,,,,,,,,,,0.640625,,2.009334087371826,0.0,0.7259840369224548,0.057808782905340195,0.0,1.9152262210845947,,,,,,,,,,,1.0,1.0,1.0
32,,1022,,,,,,,,,,,,,,,,,,,,,0.015214557759463787,0.5155131220817566,0.2738030254840851,3.137906551361084,0.0,0.6870438456535339,0.10285112261772156,0.0,3.0007030963897705,,,
32,,1022,,,,,,,,,,,,,0.62201988697052,,,,,,,,,,,,,,,,,,,
,0.0004244279466886019,1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,1029,,,,,,,,,,,,0.78125,,1.8880159854888916,0.0,0.7390170097351074,0.06721530109643936,0.0,1.783849835395813,,,,,,,,,,,1.0,1.0,1.0
,0.0004244279466886019,1039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,1039,,,,,,,,,,,,0.703125,,2.2731142044067383,0.0,0.7216132879257202,0.06629272550344467,0.0,2.170740842819214,,,,,,,,,,,1.0,1.0,1.0
,0.0004244279466886019,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,1049,,,,,,,,,,,,0.734375,,1.9731723070144653,0.0,0.7436975836753845,0.06231733784079552,0.0,1.8736701011657715,,,,,,,,,,,1.0,1.0,1.0
33,,1053,,,,,,,,,,,,,,,,,,,,,0.014993207529187202,0.5202863812446594,0.24475857615470886,3.2062129974365234,0.0,0.6863742470741272,0.09992598742246628,0.0,3.0719685554504395,,,
33,,1053,,,,,,,,,,,,,0.6566401124000549,,,,,,,,,,,,,,,,,,,
,0.00041810982507381754,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,1059,,,,,,,,,,,,0.84375,,1.7048267126083374,0.0,0.7149844169616699,0.07609811425209045,0.0,1.5929794311523438,,,,,,,,,,,1.0,1.0,1.0
,0.00041810982507381754,1069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,1069,,,,,,,,,,,,0.71875,,1.839246153831482,0.0,0.7085113525390625,0.06375836580991745,0.0,1.7400622367858887,,,,,,,,,,,1.0,1.0,1.0
,0.00041810982507381754,1079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,1079,,,,,,,,,,,,0.671875,,2.367055654525757,0.0,0.7637662291526794,0.07507975399494171,0.0,2.2537877559661865,,,,,,,,,,,1.0,1.0,1.0
34,,1084,,,,,,,,,,,,,,,,,,,,,0.015472750179469585,0.4773269593715668,0.33419567346572876,3.223400831222534,0.0,0.679942786693573,0.10159046947956085,0.0,3.087813377380371,,,
34,,1084,,,,,,,,,,,,,0.6386610269546509,,,,,,,,,,,,,,,,,,,
,0.0004115899333974186,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,1089,,,,,,,,,,,,0.671875,,1.96059250831604,0.0,0.7414916753768921,0.07973363250494003,0.0,1.8437843322753906,,,,,,,,,,,1.0,1.0,1.0
,0.0004115899333974186,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,1099,,,,,,,,,,,,0.765625,,1.9317846298217773,0.0,0.7488904595375061,0.04768092930316925,0.0,1.8466591835021973,,,,,,,,,,,1.0,1.0,1.0
,0.0004115899333974186,1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,1109,,,,,,,,,,,,0.734375,,2.0087246894836426,0.0,0.7526090145111084,0.061160314828157425,0.0,1.9099338054656982,,,,,,,,,,,1.0,1.0,1.0
35,,1115,,,,,,,,,,,,,,,,,,,,,0.01287330873310566,0.517899751663208,0.26777729392051697,3.1996877193450928,0.0,0.6819459199905396,0.09391388297080994,0.0,3.07167649269104,,,
35,,1115,,,,,,,,,,,,,0.6799108982086182,,,,,,,,,,,,,,,,,,,
,0.0004048762151431006,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,1119,,,,,,,,,,,,0.734375,,1.7005923986434937,0.0,0.729741632938385,0.06335831433534622,0.0,1.600746989250183,,,,,,,,,,,1.0,1.0,1.0
,0.0004048762151431006,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,1129,,,,,,,,,,,,0.6875,,2.277128219604492,0.0,0.7267347574234009,0.057729531079530716,0.0,2.1830620765686035,,,,,,,,,,,1.0,1.0,1.0
,0.0004048762151431006,1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,1139,,,,,,,,,,,,0.8125,,1.7130895853042603,0.0,0.7550261616706848,0.06845226883888245,0.0,1.6068860292434692,,,,,,,,,,,1.0,1.0,1.0
36,,1146,,,,,,,,,,,,,,,,,,,,,0.015017552301287651,0.5202863812446594,0.24640631675720215,3.206592321395874,0.0,0.6901595592498779,0.10351289063692093,0.0,3.068570852279663,,,
36,,1146,,,,,,,,,,,,,0.6734578609466553,,,,,,,,,,,,,,,,,,,
,0.0003979768499423873,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,1149,,,,,,,,,,,,0.828125,,2.0645525455474854,0.0,0.7757571935653687,0.09903524816036224,0.0,1.926729440689087,,,,,,,,,,,1.0,1.0,1.0
,0.0003979768499423873,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,1159,,,,,,,,,,,,0.859375,,1.8284754753112793,0.0,0.7175988554954529,0.09449752420186996,0.0,1.6980979442596436,,,,,,,,,,,1.0,1.0,1.0
,0.0003979768499423873,1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,1169,,,,,,,,,,,,0.765625,,2.006566286087036,0.0,0.7503640651702881,0.046456336975097656,0.0,1.9225918054580688,,,,,,,,,,,1.0,1.0,1.0
37,,1177,,,,,,,,,,,,,,,,,,,,,0.009972373954951763,0.5083532333374023,0.2764354646205902,3.250547409057617,0.0,0.6786253452301025,0.06424562633037567,0.0,3.1523702144622803,,,
37,,1177,,,,,,,,,,,,,0.6779797673225403,,,,,,,,,,,,,,,,,,,
,0.00039090024360901,1179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,1179,,,,,,,,,,,,0.75,,1.9893662929534912,0.0,0.7459263205528259,0.05322110652923584,0.0,1.8988488912582397,,,,,,,,,,,1.0,1.0,1.0
,0.00039090024360901,1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,1189,,,,,,,,,,,,0.84375,,1.7378185987472534,0.0,0.7391127347946167,0.0579296238720417,0.0,1.6429333686828613,,,,,,,,,,,1.0,1.0,1.0
,0.00039090024360901,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,1199,,,,,,,,,,,,0.671875,,2.008744716644287,0.0,0.7781336903572083,0.08716113120317459,0.0,1.8826769590377808,,,,,,,,,,,1.0,1.0,1.0
38,,1208,,,,,,,,,,,,,,,,,,,,,0.011076018214225769,0.5346062183380127,0.2845242917537689,3.195807456970215,0.0,0.6939202547073364,0.07931429147720337,0.0,3.0817975997924805,,,
38,,1208,,,,,,,,,,,,,0.754073441028595,,,,,,,,,,,,,,,,,,,
,0.00038365501789771835,1209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,1209,,,,,,,,,,,,0.859375,,1.5993714332580566,0.0,0.7657058835029602,0.04869503900408745,0.0,1.5123910903930664,,,,,,,,,,,1.0,1.0,1.0
,0.00038365501789771835,1219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,1219,,,,,,,,,,,,0.875,,1.3937063217163086,0.0,0.7672902345657349,0.06333815306425095,0.0,1.2920036315917969,,,,,,,,,,,1.0,1.0,1.0
,0.00038365501789771835,1229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,1229,,,,,,,,,,,,0.796875,,1.5213837623596191,0.0,0.7940852046012878,0.04591371864080429,0.0,1.4357658624649048,,,,,,,,,,,1.0,1.0,1.0
,0.00038365501789771835,1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,1239,,,,,,,,,,,,0.694444477558136,,1.9401843547821045,0.0,0.8410016894340515,0.09426859021186829,0.0,1.803865671157837,,,,,,,,,,,1.0,1.0,1.0
39,,1239,,,,,,,,,,,,,,,,,,,,,0.013966062106192112,0.49164676666259766,0.278164803981781,3.5341989994049072,0.0,0.7043625712394714,0.10005306452512741,0.0,3.398928165435791,,,
39,,1239,,,,,,,,,,,,,0.7535954117774963,,,,,,,,,,,,,,,,,,,
,0.0003762500000000001,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,1249,,,,,,,,,,,,0.859375,,1.6489216089248657,0.0,0.7458428740501404,0.07088913023471832,0.0,1.6116294860839844,,,,,,,,,,,1.0,0.0,1.0
,0.0003762500000000001,1259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,1259,,,,,,,,,,,,0.828125,,1.6270381212234497,0.0,0.7485231757164001,0.11405765265226364,0.0,1.5896120071411133,,,,,,,,,,,1.0,0.0,1.0
,0.0003762500000000001,1269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,1269,,,,,,,,,,,,0.71875,,1.6530855894088745,0.0,0.7718604803085327,0.1615597903728485,0.0,1.6144925355911255,,,,,,,,,,,1.0,0.0,1.0
40,,1270,,,,,,,,,,,,,,,,,,,,0.25,0.02904152311384678,0.49164676666259766,0.2612401843070984,3.3427541255950928,0.0,0.6687769889831543,0.2115173637866974,0.0,3.3093154430389404,,,
40,,1270,,,,,,,,,,,,,0.7684731483459473,,,,,,,,,,,,,,,,,,,
,0.00036869421178950805,1279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,1279,,,,,,,,,,,,0.90625,,1.3931910991668701,0.0,0.7759767770767212,0.15461888909339905,0.0,1.338930368423462,,,,,,,,,,,1.0,0.10000000149011612,1.0
,0.00036869421178950805,1289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,1289,,,,,,,,,,,,0.84375,,1.5430686473846436,0.0,0.7761735916137695,0.15039433538913727,0.0,1.4892204999923706,,,,,,,,,,,1.0,0.10000000149011612,1.0
,0.00036869421178950805,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,1299,,,,,,,,,,,,0.671875,,1.6443133354187012,0.0,0.7483181357383728,0.1634853333234787,0.0,1.5905489921569824,,,,,,,,,,,1.0,0.10000000149011612,1.0
41,,1301,,,,,,,,,,,,,,,,,,,,,0.02638150192797184,0.5298329591751099,0.25355836749076843,3.1870391368865967,0.0,0.686819314956665,0.17099244892597198,0.0,3.13559889793396,,,
41,,1301,,,,,,,,,,,,,0.7537821531295776,,,,,,,,,,,,,,,,,,,
,0.00036099685883029674,1309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,1309,,,,,,,,,,,,0.90625,,1.3365200757980347,0.0,0.7007836103439331,0.15349499881267548,0.0,1.2707818746566772,,,,,,,,,,,1.0,0.20000000298023224,1.0
,0.00036099685883029674,1319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,1319,,,,,,,,,,,,0.765625,,1.6459639072418213,0.0,0.7848743796348572,0.1334923654794693,0.0,1.5800217390060425,,,,,,,,,,,1.0,0.20000000298023224,1.0
,0.00036099685883029674,1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,1329,,,,,,,,,,,,0.8125,,1.4202861785888672,0.0,0.7471345067024231,0.11869940906763077,0.0,1.359189510345459,,,,,,,,,,,1.0,0.20000000298023224,1.0
42,,1332,,,,,,,,,,,,,,,,,,,,,0.021785693243145943,0.577565610408783,0.2796190083026886,3.17759370803833,0.0,0.6906926035881042,0.14507298171520233,0.0,3.114044189453125,,,
42,,1332,,,,,,,,,,,,,0.7779268622398376,,,,,,,,,,,,,,,,,,,
,0.0003531673191612606,1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,1339,,,,,,,,,,,,0.921875,,1.3767861127853394,0.0,0.7825312614440918,0.13047990202903748,0.0,1.2985156774520874,,,,,,,,,,,1.0,0.30000001192092896,1.0
,0.0003531673191612606,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,1349,,,,,,,,,,,,0.90625,,1.257021427154541,0.0,0.7779684066772461,0.08725249022245407,0.0,1.1919472217559814,,,,,,,,,,,1.0,0.30000001192092896,1.0
,0.0003531673191612606,1359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,1359,,,,,,,,,,,,0.859375,,1.7187557220458984,0.0,0.7717408537864685,0.11785204708576202,0.0,1.644813060760498,,,,,,,,,,,1.0,0.30000001192092896,1.0
43,,1363,,,,,,,,,,,,,,,,,,,,,0.020047646015882492,0.5369928479194641,0.3132955729961395,3.092567205429077,0.0,0.6674121618270874,0.12864802777767181,0.0,3.0206024646759033,,,
43,,1363,,,,,,,,,,,,,0.7823808193206787,,,,,,,,,,,,,,,,,,,
,0.0003452151318704383,1369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,1369,,,,,,,,,,,,0.875,,1.423109531402588,0.0,0.7731483578681946,0.11334426701068878,0.0,1.3391144275665283,,,,,,,,,,,1.0,0.4000000059604645,1.0
,0.0003452151318704383,1379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,1379,,,,,,,,,,,,0.765625,,1.7796136140823364,0.0,0.7714362740516663,0.09953995794057846,0.0,1.701225757598877,,,,,,,,,,,1.0,0.4000000059604645,1.0
,0.0003452151318704383,1389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,1389,,,,,,,,,,,,0.859375,,1.3732315301895142,0.0,0.7457210421562195,0.08219724148511887,0.0,1.303066611289978,,,,,,,,,,,1.0,0.4000000059604645,1.0
44,,1394,,,,,,,,,,,,,,,,,,,,,0.01689942553639412,0.5417661070823669,0.2815580666065216,3.2433297634124756,0.0,0.6841161251068115,0.11143149435520172,0.0,3.164551019668579,,,
44,,1394,,,,,,,,,,,,,0.7996583580970764,,,,,,,,,,,,,,,,,,,
,0.0003371499854731031,1399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,1399,,,,,,,,,,,,0.78125,,1.7830291986465454,0.0,0.749104380607605,0.10894151031970978,0.0,1.691103219985962,,,,,,,,,,,1.0,0.5,1.0
,0.0003371499854731031,1409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,1409,,,,,,,,,,,,0.875,,1.5469017028808594,0.0,0.7416455149650574,0.08348055928945541,0.0,1.4680790901184082,,,,,,,,,,,1.0,0.5,1.0
,0.0003371499854731031,1419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,1419,,,,,,,,,,,,0.78125,,1.590065598487854,0.0,0.7620365619659424,0.0804070457816124,0.0,1.5117602348327637,,,,,,,,,,,1.0,0.5,1.0
45,,1425,,,,,,,,,,,,,,,,,,,,,0.013820943422615528,0.5274463295936584,0.2676852345466614,3.3140478134155273,0.0,0.6798256039619446,0.09826865792274475,0.0,3.2309224605560303,,,
45,,1425,,,,,,,,,,,,,0.7779964804649353,,,,,,,,,,,,,,,,,,,
,0.00032898170610779956,1429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,1429,,,,,,,,,,,,0.859375,,1.3541233539581299,0.0,0.7264091372489929,0.09103676676750183,0.0,1.2631808519363403,,,,,,,,,,,1.0,0.6000000238418579,1.0
,0.00032898170610779956,1439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,1439,,,,,,,,,,,,0.84375,,1.3381688594818115,0.0,0.7558587193489075,0.07181614637374878,0.0,1.2572863101959229,,,,,,,,,,,1.0,0.6000000238418579,1.0
,0.00032898170610779956,1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,1449,,,,,,,,,,,,0.828125,,1.4909034967422485,0.0,0.758350670337677,0.08351733535528183,0.0,1.402875542640686,,,,,,,,,,,1.0,0.6000000238418579,1.0
46,,1456,,,,,,,,,,,,,,,,,,,,,0.013529155403375626,0.5513126254081726,0.2502978444099426,3.3827691078186035,0.0,0.6863501071929932,0.09040059894323349,0.0,3.2942113876342773,,,
46,,1456,,,,,,,,,,,,,0.7931530475616455,,,,,,,,,,,,,,,,,,,
,0.00032072024556470733,1459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,1459,,,,,,,,,,,,0.9375,,1.5271365642547607,0.0,0.7859072685241699,0.11567162722349167,0.0,1.4068710803985596,,,,,,,,,,,1.0,0.699999988079071,1.0
,0.00032072024556470733,1469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,1469,,,,,,,,,,,,0.90625,,1.424414873123169,0.0,0.7693898677825928,0.06404625624418259,0.0,1.3411130905151367,,,,,,,,,,,1.0,0.699999988079071,1.0
,0.00032072024556470733,1479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,1479,,,,,,,,,,,,0.734375,,1.6965453624725342,0.0,0.7448851466178894,0.08802627772092819,0.0,1.5976827144622803,,,,,,,,,,,1.0,0.699999988079071,1.0
