epoch,lr-AdamW,step,test_acc,test_auroc,test_bal_acc,test_balanced_acc,test_loss,test_macro_f1,train_acc,train_loss,val_acc,val_bal_acc,val_loss
15,,469,,,,,,,0.765625,0.9879607558250427,,,
,0.0004962399188705217,479,,,,,,,,,,,
15,,479,,,,,,,0.71875,1.0142122507095337,,,
,0.0004962399188705217,489,,,,,,,,,,,
15,,489,,,,,,,0.515625,1.362357497215271,,,
15,,495,,,,,,,,,0.6778042912483215,0.2432420253753662,1.1844239234924316
,0.0004945915311816171,499,,,,,,,,,,,
16,,499,,,,,,,0.75,0.9564992785453796,,,
,0.0004945915311816171,509,,,,,,,,,,,
16,,509,,,,,,,0.796875,0.9069095849990845,,,
,0.0004945915311816171,519,,,,,,,,,,,
16,,519,,,,,,,0.734375,0.9464074373245239,,,
16,,526,,,,,,,,,0.6754176616668701,0.23259125649929047,1.1961040496826172
,0.0004926481922533092,529,,,,,,,,,,,
17,,529,,,,,,,0.703125,1.0294926166534424,,,
,0.0004926481922533092,539,,,,,,,,,,,
17,,539,,,,,,,0.703125,1.0894384384155273,,,
,0.0004926481922533092,549,,,,,,,,,,,
17,,549,,,,,,,0.75,0.9588744044303894,,,
17,,557,,,,,,,,,0.6658711433410645,0.22488896548748016,1.2140321731567383
,0.0004904122697447341,559,,,,,,,,,,,
18,,559,,,,,,,0.625,1.148295283317566,,,
,0.0004904122697447341,569,,,,,,,,,,,
18,,569,,,,,,,0.6875,1.0197912454605103,,,
,0.0004904122697447341,579,,,,,,,,,,,
18,,579,,,,,,,0.78125,0.9273465871810913,,,
18,,588,,,,,,,,,0.6539379358291626,0.23466113209724426,1.218764066696167
,0.00048788648778305075,589,,,,,,,,,,,
19,,589,,,,,,,0.765625,0.9474107027053833,,,
,0.00048788648778305075,599,,,,,,,,,,,
19,,599,,,,,,,0.65625,1.0817532539367676,,,
,0.00048788648778305075,609,,,,,,,,,,,
19,,609,,,,,,,0.71875,1.0119514465332031,,,
,0.00048788648778305075,619,,,,,,,,,,,
19,,619,,,,,,,0.7222222089767456,1.0586471557617188,,,
